fromNode,toNode,weight,date,title
14074,11438,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,11523,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,11615,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,11883,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12225,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12289,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12341,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12360,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12994,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,12998,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,13664,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,13812,1,1994-06-30,Coset Realization of Unifying W-Algebras
14074,13835,1,1994-06-30,Coset Realization of Unifying W-Algebras
14075,11901,1,1994-06-30,Topics in Quantum Dynamics
14080,11107,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,11671,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,12475,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,12620,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,13181,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,13183,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,13228,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14080,13273,1,1994-06-30,Remarks on Thermal Strings outside Black Holes
14076,10666,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,10702,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,11248,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,11587,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,12055,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,12887,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,12900,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,13230,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,13328,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14076,13626,1,1994-06-30,Bicovariant differential calculus on quantum groups from Poisson Lie
14077,11063,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,11540,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,11645,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,11907,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,12453,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,12489,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,12525,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,13248,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,13530,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,13560,1,1994-06-30,A Canonical Approach to Duality Transformations
14077,13971,1,1994-06-30,A Canonical Approach to Duality Transformations
14089,10566,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,10739,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,11671,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,12392,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,12536,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,12620,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13108,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13183,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13187,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13228,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13260,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13488,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13514,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14089,13870,1,1994-07-01,The Conical Singularity And Quantum Corrections To Entropy Of Black Hole
14095,10739,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14095,10963,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14095,11195,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14095,11533,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14095,12121,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14095,12721,1,1994-07-01,A Possible Resolution of the Black Hole Information Puzzle
14091,10294,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,10636,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11189,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11440,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11441,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11540,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11645,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,11864,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,12462,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,12525,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,12575,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13330,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13337,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13731,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13754,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13891,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14091,13971,1,1994-07-01,Gravitational Phenomena from Superstrings in Curved Spacetime
14092,10294,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10618,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10636,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10745,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10790,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10948,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,10996,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11140,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11189,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11440,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11441,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11540,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11645,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11862,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,11864,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12462,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12525,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12575,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12731,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12815,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12817,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12871,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12872,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12884,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,12956,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13099,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13294,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13330,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13337,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13437,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13560,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13583,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13621,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13645,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13665,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13679,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13731,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13959,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14092,13971,1,1994-07-01,"Dynamical Topology Change, Compactification and Waves in a Stringy Early"
14100,10590,1,1994-07-04,A modified c=1 matrix model with new critical behavior
14100,10754,1,1994-07-04,A modified c=1 matrix model with new critical behavior
14100,10900,1,1994-07-04,A modified c=1 matrix model with new critical behavior
14107,10871,1,1994-07-05,Smooth Non-Abelian Bosonization
14107,11063,1,1994-07-05,Smooth Non-Abelian Bosonization
14107,13212,1,1994-07-05,Smooth Non-Abelian Bosonization
14107,13530,1,1994-07-05,Smooth Non-Abelian Bosonization
14107,13544,1,1994-07-05,Smooth Non-Abelian Bosonization
14111,10515,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,10785,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11315,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11397,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11462,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11669,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11756,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,11952,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,12516,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,13174,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,13360,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14111,13445,1,1994-07-05,String Field Theory of Two Dimensional QCD on a Cylinder: A Realization
14118,10506,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10590,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10605,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10754,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10858,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10900,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10904,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,10970,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,11436,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,11716,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,11946,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14118,12129,1,1994-07-06,On the Schwinger-Dyson Equations for a Vertex Model Coupled to 2D
14119,11315,1,1994-07-06,"SL(2,R) Yang-Mills theory on a circle"
14117,10560,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14117,10705,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14117,10891,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14117,11378,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14117,12349,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14117,13301,1,1994-07-06,Action-Angle Variables for Complex Projective Space and Semiclassical
14126,10303,1,1994-07-07,The general classical solution of the superparticle
14126,11549,1,1994-07-07,The general classical solution of the superparticle
14126,12518,1,1994-07-07,The general classical solution of the superparticle
14126,12786,1,1994-07-07,The general classical solution of the superparticle
14129,10325,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14129,10389,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14129,10636,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14129,11646,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14129,12608,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14129,12640,1,1994-07-08,"Modular Symmetries, Threshold Corrections And Moduli For $Z_2 \times Z_2"
14128,11124,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14128,11439,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14128,11696,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14128,11736,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14128,13116,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14128,13531,1,1994-07-09,Effect of rotation symmetry to abelian Chern-Simons field theory and
14136,11610,1,1994-07-11,Hamiltonian Light-Front Field Theory and Quantum Chromodynamics
14136,13254,1,1994-07-11,Hamiltonian Light-Front Field Theory and Quantum Chromodynamics
14136,13283,1,1994-07-11,Hamiltonian Light-Front Field Theory and Quantum Chromodynamics
14132,12968,1,1994-07-11,On the Nonlinear Realization of the Superconformal Symmetry
14135,10704,1,1994-07-11,On the Classification of Diagonal Coset Modular Invariants
14135,10989,1,1994-07-11,On the Classification of Diagonal Coset Modular Invariants
14135,11322,1,1994-07-11,On the Classification of Diagonal Coset Modular Invariants
